source_system,schema,relation,ordinal,column,data_type,nullable,has_default,generated,identity,semantic_disposition,sensitivity,scope_dimensions,is_time_bearing,time_classification,time_unit_or_precision,timezone_semantics
trading_system_postgresql,public,positions_v2,19,closed_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,positions_v2,20,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,projection_storage_policies,1,policy_name,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,projection_storage_policies,2,data_class,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,projection_storage_policies,3,retention_interval,interval,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,projection_storage_policies,4,compression_interval,interval,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,projection_storage_policies,5,idle_cadence_seconds,integer,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,EPOCH_SECONDS_NAME_INFERRED,SECONDS,E2_CLOCK_AUTHORITY_REQUIRED
trading_system_postgresql,public,projection_storage_policies,6,active_cadence_seconds,integer,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,EPOCH_SECONDS_NAME_INFERRED,SECONDS,E2_CLOCK_AUTHORITY_REQUIRED
trading_system_postgresql,public,projection_storage_policies,7,immutable,boolean,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,projection_storage_policies,8,authority,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,projection_storage_policies,9,enabled,boolean,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,projection_storage_policies,10,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,reconciliation_findings,1,finding_id,uuid,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,2,mode,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,mode,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,3,venue,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,venue,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,4,account_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,account,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,5,strategy_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,strategy,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,6,finding_type,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,7,severity,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,8,status,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,9,details,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_findings,10,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,reconciliation_findings,11,resolved_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,reconciliation_findings,12,execution_session_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,session,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,1,action,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,2,target_type,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,3,target_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,4,bucket_start,timestamp with time zone,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,reconciliation_observation_buckets,5,observation_count,bigint,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,6,no_op_count,bigint,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,7,mismatch_count,bigint,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,8,repair_count,bigint,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,9,last_state_digest,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,reconciliation_observation_buckets,10,last_observed_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,redis_transport_epochs,1,transport_name,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,redis_transport_epochs,2,current_run_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,redis_transport_epochs,3,previous_run_id,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,redis_transport_epochs,4,first_seen_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,redis_transport_epochs,5,changed_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,redis_transport_epochs,6,last_seen_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,risk_grants,1,risk_grant_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,2,execution_session_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,session,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,3,strategy_id,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,strategy,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,4,account_id,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,account,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,5,mode,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,mode,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,6,venue,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,venue,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,7,state,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,8,approved_orders,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,9,rejected_orders,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,10,max_gross_notional,"numeric(30,10)",false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,11,max_net_notional,"numeric(30,10)",false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,12,expires_at,timestamp with time zone,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,risk_grants,13,invalidated_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,risk_grants,14,invalidation_reason,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,15,metadata,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,16,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,risk_grants,17,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,risk_grants,18,engine_version,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,19,canonical_contract_version,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,20,instrument_metadata_version,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_grants,21,decision_digest,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,1,strategy_id,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,strategy,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,2,mode,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,mode,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,3,venue,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,venue,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,4,instrument_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,instrument,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,5,max_notional_order,"numeric(38,18)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,6,max_notional_position,"numeric(38,18)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,7,max_leverage,"numeric(18,8)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,8,max_order_per_second,integer,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,9,max_order_per_minute,integer,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,10,max_daily_loss,"numeric(38,18)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,11,max_drawdown,"numeric(18,8)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,12,allowed_order_types,text[],false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,13,trading_state,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,14,is_active,boolean,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,risk_profiles,15,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,schema_migration_ledger,1,version,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_migration_ledger,2,filename,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_migration_ledger,3,checksum_sha256,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_migration_ledger,4,apply_mode,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,mode,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_migration_ledger,5,applied_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,schema_migration_ledger,6,execution_ms,"numeric(18,3)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,EPOCH_MILLISECONDS_NAME_INFERRED,MILLISECONDS,E2_CLOCK_AUTHORITY_REQUIRED
trading_system_postgresql,public,schema_migration_ledger,7,runner_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_migration_ledger,8,metadata,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_object_ownership,1,object_schema,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_object_ownership,2,object_name,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_object_ownership,3,object_type,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_object_ownership,4,owner_service,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_object_ownership,5,data_class,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_object_ownership,6,source_file,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,schema_object_ownership,7,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,service_heartbeats,1,service_name,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,service_heartbeats,2,instance_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,service_heartbeats,3,status,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,service_heartbeats,4,details,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,service_heartbeats,5,last_seen_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,settlement_buckets,1,account_id,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,account,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_buckets,2,instrument_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,instrument,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_buckets,3,currency,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_buckets,4,bucket_type,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_buckets,5,quantity,"numeric(38,18)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_buckets,6,amount,"numeric(38,18)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_buckets,7,available_date,date,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,DATE_ONLY_DB_DECLARED,DAY,DATE_WITHOUT_TIME_ZONE
trading_system_postgresql,public,settlement_buckets,8,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,settlement_calendars,1,venue,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,venue,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_calendars,2,market,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,settlement_calendars,3,trade_date,date,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,DATE_ONLY_DB_DECLARED,DAY,DATE_WITHOUT_TIME_ZONE
