source_system,schema,relation,kind,database_owner_fingerprint_sha256,owner_service,data_class,source_file,baseline_status,authority_disposition,mutability_disposition,access_status,schema_usage_granted,select_granted,stable_key_status,primary_key_columns,unique_key_columns,keyset_status,ordering_disposition,scope_dimensions,time_column_count,foreign_key_count,total_bytes,estimated_rows,estimated_rows_source,stats_live_rows,stats_dead_rows,last_analyze_utc,last_autoanalyze_utc,persistence,is_partition,has_subclass,freshness_disposition,retention_disposition,change_semantics_disposition,publication_disposition,portal_usefulness,empty_semantics,sensitivity_summary
trading_system_postgresql,public,portfolio_audit_current_state,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,BROKER_SYNC,41-change-only-sync-storage.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,action|target_type|target_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,2,1,155648,174,PG_CLASS_RELTUPLES_ESTIMATE,174,24,,2026-09-04T10:07:25.167Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,portfolio_audit_log,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,CANONICAL_ACCOUNTING,11-portfolio-management.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,audit_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,1,0,7192576,3932,PG_CLASS_RELTUPLES_ESTIMATE,3932,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,portfolio_capital_ledger,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,CANONICAL_ACCOUNTING,11-portfolio-management.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,capital_ledger_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|mode|portfolio|strategy|venue,1,5,163840,85,PG_CLASS_RELTUPLES_ESTIMATE,85,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,portfolio_equity_snapshots,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,performance,DERIVED_HISTORY,19-performance-pnl-ops.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,HISTORY_OR_SNAPSHOT_MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,id|ts,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,portfolio,2,1,49152,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,true,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,portfolios,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,CANONICAL_ACCOUNTING,11-portfolio-management.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,portfolio_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,portfolio,2,0,65536,2,PG_CLASS_RELTUPLES_ESTIMATE,2,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,positions_v2,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,position_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|strategy|venue,4,4,106496,21,PG_CLASS_RELTUPLES_ESTIMATE,21,2,,2026-09-04T10:01:25.068Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,projection_storage_policies,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_projection,CANONICAL_PROJECTION,35-canonical-domain-projections.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABLE_CURRENT_PROJECTION_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,policy_name,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,3,0,65536,8,PG_CLASS_RELTUPLES_ESTIMATE,8,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|NON_SECRET_METADATA
trading_system_postgresql,public,reconciliation_findings,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,monitor,OPERATIONAL_AUDIT,09-observability-security.sql,BASELINE_MATCHED,AUDIT_OR_OPERATIONAL_CANDIDATE_E2_REQUIRED,MUTABLE_OPERATIONAL_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,finding_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|mode|session|strategy|venue,2,1,229376,3,PG_CLASS_RELTUPLES_ESTIMATE,3,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,reconciliation_observation_buckets,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,BROKER_SYNC,41-change-only-sync-storage.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,action|target_type|target_id|bucket_start,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,2,0,1499136,3588,PG_CLASS_RELTUPLES_ESTIMATE,3588,128,,2026-09-04T10:04:25.148Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,redis_transport_epochs,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,platform_governance,GOVERNANCE_METADATA,40-storage-operations.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,transport_name,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,3,0,65536,1,PG_CLASS_RELTUPLES_ESTIMATE,1,1,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|NON_SECRET_METADATA
trading_system_postgresql,public,risk_grants,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,risk_engine,OPERATIONAL_RISK,21-risk-grants.sql,BASELINE_MATCHED,RISK_CANDIDATE_E2_REQUIRED,MUTABLE_OPERATIONAL_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,risk_grant_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|mode|session|strategy|venue,4,2,40960,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,risk_profiles,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,NO_DECLARED_STABLE_KEY_E2_REQUIRED,,,UNIQUE_INDEX_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,instrument|mode|strategy|venue,1,2,180224,201,PG_CLASS_RELTUPLES_ESTIMATE,201,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,schema_migration_ledger,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,platform_governance,GOVERNANCE_METADATA,39-production-governance.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,version,filename,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,mode,2,0,90112,44,PG_CLASS_RELTUPLES_ESTIMATE,44,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,schema_object_ownership,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,platform_governance,GOVERNANCE_METADATA,39-production-governance.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,object_schema|object_name|object_type,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,1,0,16384,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|NON_SECRET_METADATA
trading_system_postgresql,public,service_heartbeats,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,monitor,OPERATIONAL_AUDIT,09-observability-security.sql,BASELINE_MATCHED,AUDIT_OR_OPERATIONAL_CANDIDATE_E2_REQUIRED,MUTABLE_OPERATIONAL_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,service_name,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,1,0,81920,13,PG_CLASS_RELTUPLES_ESTIMATE,13,27,,2026-09-04T10:10:25.142Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,settlement_buckets,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,settlement,CANONICAL_ACCOUNTING,08-settlement.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,NO_DECLARED_STABLE_KEY_E2_REQUIRED,,,UNIQUE_INDEX_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument,2,1,16384,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,settlement_calendars,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,settlement,CANONICAL_ACCOUNTING,08-settlement.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,venue|market|trade_date,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,venue,2,1,16384,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,settlements,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,settlement,CANONICAL_ACCOUNTING,08-settlement.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,settlement_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|strategy|venue,4,4,40960,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,sizing_decisions,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,gateway,DECISION_EVIDENCE,27-sizing-decisions.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,decision_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|strategy|venue,1,0,2777088,625,PG_CLASS_RELTUPLES_ESTIMATE,625,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,storage_archive_manifests,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,BROKER_SYNC,41-change-only-sync-storage.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,manifest_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,6,0,16384,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,strategies,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,strategy_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,strategy,1,1,81920,48,PG_CLASS_RELTUPLES_ESTIMATE,48,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,strategy_deployments,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,performance,DERIVED_HISTORY,10-performance.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,HISTORY_OR_SNAPSHOT_MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,deployment_id,strategy_id|account_id|mode|venue,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|deployment|mode|portfolio|profile|strategy|venue,2,4,163840,86,PG_CLASS_RELTUPLES_ESTIMATE,86,19,,2026-09-04T10:11:25.162Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,traders,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,trader_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,1,0,65536,2,PG_CLASS_RELTUPLES_ESTIMATE,2,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|NON_SECRET_METADATA
trading_system_postgresql,public,venue_accounts,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,venue_adapters,VENUE_CONFIGURATION,07-venue-adapters.sql,BASELINE_MATCHED,REFERENCE_OR_VENUE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,venue_account_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|venue,2,2,24576,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
