screen_id,panel_id,frontend_field_path,visible_meaning,required_or_optional,source_system,source_relation_or_operation,source_columns,primary_resource_key,join_path,authority,mutability,delivery_class,history_requirement,freshness_requirement,formula_id,formula_version,currency_policy,timestamp_policy,edge_operation,portal_derivation_allowed,current_status,missing_reason,owner,capability_id
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,execution_quality,data.execution_quality,deployment execution quality rollup with reproducible source inputs,REQUIRED,PORTAL_EDGE,public.execution_sessions+public.orders+public.fills,execution_sessions.execution_session_id|execution_sessions.submitted_count|orders.order_id|orders.status|fills.fill_id|fills.trade_time,deployment_id,DECLARED_DEPLOYMENT_TO_STRATEGY_ACCOUNT_THEN_DECLARED_SESSION_ORDER_FILL_COLUMNS,TRADING_SYSTEM_WITH_EDGE_FORMULA,DERIVED_FROM_CURRENT_AND_RETAINED_FACTS,EXISTS_NOT_PUBLISHED,CURRENT_ROLLUP_WITH_EXPLICIT_INPUT_RETENTION,ALL_INPUTS_FRESH_OR_TYPED_PARTIAL,deployment_execution_quality,v1,NOT_APPLICABLE,E4_UTC_EPOCH_MS:source_as_of_ms,maximumDataDeploymentExecutionQualityV1,false,E2_INPUTS_EXIST_BUT_NAMED_INPUT_QUERY_PLANS_REQUIRED,E5_DERIVATION_ORACLE_AND_BOUND_INPUT_READS_REQUIRED,portal_execution_edge_owner,deployments.execution-quality
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,fills,data.fills,retained fill facts with declared trade identity and financial amounts,REQUIRED,TRADING_SYSTEM,public.fills,fill_id|event_id|trade_time|trade_id|client_order_id|venue_order_id|strategy_id|account_id|execution_session_id|mode|venue|instrument_id|side|price|quantity|commission|commission_currency|realized_pnl,fill_id,DECLARED_FILL_TO_CLIENT_OR_VENUE_ORDER_AND_SCOPE_COLUMNS,CANONICAL_FILL_FACTS,RETAINED_FACT_WITH_UNPROVEN_CORRECTION_SEMANTICS,EXISTS_NOT_PUBLISHED,RETAINED_FILL_RANGE_WITHOUT_REPLAY_OR_CORRECTION_CLAIM,NAMED_PROFILE_ORDER_OR_TIME_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_PRICE_QUANTITY_COMMISSION_AND_REALIZED_PNL,E4_UTC_EPOCH_MS:trade_time_ms,maximumDataFillPageV1,false,E2_INDEX_BACKED_TIME_KEYSET_ONLY,E5_NAMED_RESOURCE_KEYSET_AND_CORRECTION_CONTRACT_REQUIRED,trading_system_read_path_owner,orders.fills
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,instrument_context,data.instrument_master,"instrument identity, tick, lot, multiplier and venue reference data",REQUIRED,TRADING_SYSTEM,public.instruments,instrument_id|venue|symbol|tick_size|lot_size|multiplier|updated_at,instrument_id,DECLARED_INSTRUMENT_ID_AND_VENUE_COLUMNS,CANONICAL_TRADING,MUTABLE_REFERENCE_MASTER,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_REFERENCE_MASTER_NO_VERSIONED_METADATA_HISTORY,NAMED_INSTRUMENT_AND_VENUE_KEYSET_READ,NONE,NONE,TICK_LOT_AND_MULTIPLIER_ARE_EXACT_DECIMAL_CONSTRAINTS,E4_UTC_EPOCH_MS:updated_at_ms,maximumDataInstrumentMasterPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_INSTRUMENT_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,e3.instrument-master
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,market_calendar,data.venue_calendar,venue session and holiday windows with venue timezone,REQUIRED,DATA_LAYER_OR_MARKET_SERVICE,market-data:venue-session-calendar,venue|venue_timezone|session_open_at|session_close_at|trade_date|is_trading_day,"venue,trade_date,session_open_at",TYPED_MARKET_CALENDAR_ADAPTER_REQUIRED,MARKET_DATA_OWNER,VERSIONED_REFERENCE_CALENDAR,OWNER_ACTION_REQUIRED,RETAINED_CALENDAR_VERSION_HISTORY,PUBLISHED_CALENDAR_REVISION_REQUIRED,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:session_open_at_ms,session_close_at_ms",maximumDataVenueCalendarV1,false,E2_SETTLEMENT_CALENDAR_IS_NOT_INTRADAY_SESSION_CALENDAR,market-session-calendar,trading_system_market_owner,e3.venue-calendar
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,market_context,data.market_candles,canonical bounded OHLCV history with interval and completeness,REQUIRED,DATA_LAYER_OR_MARKET_SERVICE,market-data:canonical-candle-history,venue|instrument_id|interval|open_time|close_time|open|high|low|close|volume|completeness,"venue,instrument_id,interval,open_time",TYPED_MARKET_SOURCE_ADAPTER_REQUIRED,MARKET_DATA_OWNER,RETAINED_MARKET_HISTORY,OWNER_ACTION_REQUIRED,FULL_RETAINED_RANGE_WITH_KEYSET_CONTINUATION,SOURCE_TIME_AND_CANDLE_COMPLETENESS_REQUIRED,NONE,NONE,EXACT_DECIMAL_PRICE_AND_VOLUME_WITH_QUOTE_CURRENCY,"E4_UTC_EPOCH_MS:open_time_ms,close_time_ms",maximumDataMarketCandleHistoryV1,false,E2_TRADING_SYSTEM_TYPED_CANDLE_SOURCE_ABSENT,market-ohlcv,trading_system_market_owner,market.candles
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,orders,data.orders,current order projection including status and declared identifiers,REQUIRED,TRADING_SYSTEM,public.orders,order_id|client_order_id|venue_order_id|strategy_id|account_id|execution_session_id|mode|venue|instrument_id|symbol|side|order_type|time_in_force|quantity|price|trigger_price|status|submitted_at|updated_at|risk_grant_id,order_id,DECLARED_ORDER_TO_SESSION_ACCOUNT_STRATEGY_AND_RISK_GRANT_COLUMNS,CANONICAL_ORDER_PROJECTION,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_ORDER_STATE_NOT_LIFECYCLE_REPLAY,NAMED_PROFILE_RESOURCE_AND_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_PRICE_AND_QUANTITY_WITH_INSTRUMENT_CONTEXT,"E4_UTC_EPOCH_MS:submitted_at_ms,updated_at_ms",maximumDataOrderPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_RESOURCE_SCOPE_QUERY_PLAN_AND_ACK_CLOCKS_REQUIRED,trading_system_read_path_owner,orders.list
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,positions,data.positions,"current position quantity, mark, PnL and exposure by declared scope",REQUIRED,TRADING_SYSTEM,public.positions_v2,position_id|strategy_id|account_id|mode|venue|instrument_id|side|signed_qty|quantity|avg_px_open|avg_px_close|realized_pnl|unrealized_pnl|mark_price|mark_price_at|notional|updated_at,position_id,DECLARED_POSITION_TO_STRATEGY_ACCOUNT_AND_INSTRUMENT_COLUMNS,CANONICAL_POSITION_CURRENT_STATE,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_POSITION_VERSION_HISTORY,NAMED_PROFILE_AND_RESOURCE_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_VALUES_REQUIRE_EXPLICIT_CURRENCY_AND_MARK_LINEAGE,"E4_UTC_EPOCH_MS:opened_at_ms,closed_at_ms,updated_at_ms,mark_price_at_ms",maximumDataPositionPageV1,false,E2_CURRENT_STATE_ONLY_AND_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_MARK_PROVENANCE_REQUIRED,trading_system_read_path_owner,deployments.positions
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,source_health,source_health,"bounded source freshness, completeness and read lineage for this screen",REQUIRED,PORTAL_EDGE,manager-v2.envelope,as_of|read_at|freshness|completeness|trace_id,profile_id,DIRECT_ENVELOPE_BOUND_TO_NAMED_SCREEN_OPERATION,TRADING_SYSTEM,OBSERVATION_AT_READ_TIME,AVAILABLE_DERIVED_AT_PORTAL,CURRENT_OBSERVATION_ONLY,RETURN_SOURCE_FRESHNESS_AND_AS_OF,source_health_envelope,v1,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:as_of_ms,read_at_ms",maximumDataSourceHealthV1,true,EXISTING_SCREEN_ENVELOPE_COMPOSES_NAMED_SOURCE_STATUS,NOT_APPLICABLE,portal_execution_edge_owner,metadata.source-health
EXECUTION_PAPER_WORKBENCH_VNM_SCREEN,vnm_constraints,data.vnm_constraints,typed VNM order and session constraints for the selected instrument,REQUIRED,MARKET_SERVICE,market-data:vnm-order-session-constraints,venue|instrument_id|allowed_order_types|lot_size|price_band|session_id|effective_at,"venue,instrument_id,effective_at",TYPED_VNM_CONSTRAINT_ADAPTER_REQUIRED,MARKET_DATA_OWNER,VERSIONED_MARKET_CONSTRAINT,OWNER_ACTION_REQUIRED,EFFECTIVE_DATED_CONSTRAINT_HISTORY,PUBLISHED_CONSTRAINT_REVISION_REQUIRED,NONE,NONE,EXACT_DECIMAL_LOT_AND_PRICE_BAND_WHEN_PRESENT,E4_UTC_EPOCH_MS:effective_at_ms,maximumDataVnmConstraintsV1,false,E2_TYPED_VNM_CONSTRAINT_SOURCE_ABSENT,market-vnm-constraints,trading_system_market_owner,e3.vnm-constraints
EXECUTION_PORTFOLIO_360_SCREEN,equity_history,data.account_equity_history,retained account equity snapshots for chart and accounting context,REQUIRED,TRADING_SYSTEM,public.account_equity_snapshots,id|ts|deployment_id|account_id|mode|venue|currency|equity|state_digest|snapshot_reason,"id,ts",DECLARED_DEPLOYMENT_AND_ACCOUNT_COLUMNS,DERIVED_HISTORY,PERIODIC_DERIVED_SNAPSHOT,EXISTS_NOT_PUBLISHED,RETAINED_SNAPSHOT_HISTORY_NOT_EVENT_REPLAY,NAMED_PROFILE_AND_ACCOUNT_TIME_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_EQUITY_WITH_SOURCE_CURRENCY,E4_UTC_EPOCH_MS:ts_ms,maximumDataAccountEquityHistoryV1,false,E2_INDEX_BACKED_TIME_KEYSET_ONLY,E5_NAMED_SCOPE_CURSOR_AND_RESTATE_CONTRACT_REQUIRED,trading_system_performance_owner,e3.account-equity-history
EXECUTION_PORTFOLIO_360_SCREEN,instrument_context,data.instrument_master,"instrument identity, tick, lot, multiplier and venue reference data",REQUIRED,TRADING_SYSTEM,public.instruments,instrument_id|venue|symbol|tick_size|lot_size|multiplier|updated_at,instrument_id,DECLARED_INSTRUMENT_ID_AND_VENUE_COLUMNS,CANONICAL_TRADING,MUTABLE_REFERENCE_MASTER,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_REFERENCE_MASTER_NO_VERSIONED_METADATA_HISTORY,NAMED_INSTRUMENT_AND_VENUE_KEYSET_READ,NONE,NONE,TICK_LOT_AND_MULTIPLIER_ARE_EXACT_DECIMAL_CONSTRAINTS,E4_UTC_EPOCH_MS:updated_at_ms,maximumDataInstrumentMasterPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_INSTRUMENT_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,e3.instrument-master
EXECUTION_PORTFOLIO_360_SCREEN,portfolio_capital,data.portfolio_capital,"portfolio allocation, capital ledger and reservation-derived capital view",REQUIRED,PORTAL_EDGE,public.portfolios+public.portfolio_allocations+public.portfolio_capital_ledger+public.account_reservations,portfolios.portfolio_id|portfolio_allocations.allocation_id|portfolio_capital_ledger.ledger_id|account_reservations.reservation_id,portfolio_id,DECLARED_PORTFOLIO_ALLOCATION_LEDGER_AND_RESERVATION_FOREIGN_KEYS,CANONICAL_PORTFOLIO_AND_LEDGER_ROWS_WITH_EDGE_FORMULA,DERIVED_FROM_RETAINED_LEDGER_AND_CURRENT_RESERVATIONS,EXISTS_NOT_PUBLISHED,PROFILE_SCOPED_DERIVATION_ONLY_NO_UNSCOPED_PORTFOLIO_SNAPSHOT,ALL_NAMED_INPUTS_FRESH_OR_TYPED_PARTIAL,portfolio_capital_contribution,v1,EXACT_DECIMAL_LEDGER_AMOUNTS_BY_SOURCE_CURRENCY,"E4_UTC_EPOCH_MS:input_created_at_ms,input_updated_at_ms",maximumDataPortfolioCapitalV1,false,E2_EDGE_DERIVABLE_INPUTS_EXIST,E5_NAMED_INPUT_QUERY_PLANS_AND_FORMULA_ORACLE_REQUIRED,portal_execution_edge_owner,deployments.contribution
EXECUTION_PORTFOLIO_360_SCREEN,positions,data.positions,"current position quantity, mark, PnL and exposure by declared scope",REQUIRED,TRADING_SYSTEM,public.positions_v2,position_id|strategy_id|account_id|mode|venue|instrument_id|side|signed_qty|quantity|avg_px_open|avg_px_close|realized_pnl|unrealized_pnl|mark_price|mark_price_at|notional|updated_at,position_id,DECLARED_POSITION_TO_STRATEGY_ACCOUNT_AND_INSTRUMENT_COLUMNS,CANONICAL_POSITION_CURRENT_STATE,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_POSITION_VERSION_HISTORY,NAMED_PROFILE_AND_RESOURCE_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_VALUES_REQUIRE_EXPLICIT_CURRENCY_AND_MARK_LINEAGE,"E4_UTC_EPOCH_MS:opened_at_ms,closed_at_ms,updated_at_ms,mark_price_at_ms",maximumDataPositionPageV1,false,E2_CURRENT_STATE_ONLY_AND_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_MARK_PROVENANCE_REQUIRED,trading_system_read_path_owner,deployments.positions
EXECUTION_PORTFOLIO_360_SCREEN,source_health,source_health,"bounded source freshness, completeness and read lineage for this screen",REQUIRED,PORTAL_EDGE,manager-v2.envelope,as_of|read_at|freshness|completeness|trace_id,profile_id,DIRECT_ENVELOPE_BOUND_TO_NAMED_SCREEN_OPERATION,TRADING_SYSTEM,OBSERVATION_AT_READ_TIME,AVAILABLE_DERIVED_AT_PORTAL,CURRENT_OBSERVATION_ONLY,RETURN_SOURCE_FRESHNESS_AND_AS_OF,source_health_envelope,v1,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:as_of_ms,read_at_ms",maximumDataSourceHealthV1,true,EXISTING_SCREEN_ENVELOPE_COMPOSES_NAMED_SOURCE_STATUS,NOT_APPLICABLE,portal_execution_edge_owner,metadata.source-health
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,account_balances,data.account_balances,"current total, locked and free cash by account currency",REQUIRED,TRADING_SYSTEM,public.account_balances,account_id|currency|total|locked|free|updated_at,"account_id,currency",DECLARED_ACCOUNT_ID_FOREIGN_KEY,CANONICAL_ACCOUNT_BALANCE_CURRENT_STATE,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_BALANCE_NOT_LEDGER_HISTORY,NAMED_ACCOUNT_AND_CURRENCY_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_WITH_SOURCE_CURRENCY,E4_UTC_EPOCH_MS:updated_at_ms,maximumDataAccountBalancePageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_ACCOUNT_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,accounts.current
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,account_sync,data.account_sync,effective account synchronization status and buying power,REQUIRED,TRADING_SYSTEM,public.account_sync_current_state,sync_id|account_id|mode|venue|source|status|buying_power|currency|synced_at|created_at,sync_id,DECLARED_ACCOUNT_ID_FOREIGN_KEY,DECLARED_SYNC_PROJECTION,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_SYNC_STATE_NOT_SYNC_HISTORY,NAMED_ACCOUNT_PROFILE_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_BUYING_POWER_WITH_SOURCE_CURRENCY,"E4_UTC_EPOCH_MS:synced_at_ms,created_at_ms",maximumDataAccountSyncPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_ACCOUNT_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,accounts.current
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,accounts,data.accounts,canonical account identity and current profile binding,REQUIRED,TRADING_SYSTEM,public.accounts,account_id|trader_id|strategy_id|mode|venue|account_type|base_currency|external_account_ref|active|created_at|updated_at,account_id,ACCOUNT_ID_IS_DECLARED_ACCOUNT_SPINE,CANONICAL_ACCOUNT_ROWS,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_ACCOUNT_STATE_ONLY,NAMED_PROFILE_AND_ACCOUNT_KEYSET_READ,NONE,NONE,BASE_CURRENCY_SCOPE_ATTRIBUTE,"E4_UTC_EPOCH_MS:created_at_ms,updated_at_ms",maximumDataAccountPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_ACCOUNT_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,accounts.current
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,deployment_summary,data.deployments,"strategy deployment identity, profile scope and current lifecycle state",REQUIRED,TRADING_SYSTEM,public.strategy_deployments,deployment_id|strategy_id|account_id|portfolio_id|mode|venue|currency|state|active|created_at|updated_at,deployment_id,DECLARED_DEPLOYMENT_TO_ACCOUNT_AND_PORTFOLIO_FOREIGN_KEYS,CANONICAL_STRATEGY_AND_DEPLOYMENT_ROWS,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_SUPERSESSION_JOURNAL,NAMED_PROFILE_SCOPED_KEYSET_READ,NONE,NONE,SCOPE_CURRENCY_NOT_MONETARY_VALUE,"E4_UTC_EPOCH_MS:created_at_ms,updated_at_ms",maximumDataDeploymentPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,deployments.positions
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,execution_sessions,data.sessions,current execution session and cycle counters,REQUIRED,TRADING_SYSTEM,public.execution_sessions,execution_session_id|strategy_id|account_id|mode|venue|cycle_key|state|submitted_count|risk_approved_count|risk_rejected_count|sent_count|filled_count|partial_fill_count|broker_rejected_count|started_at|updated_at|completed_at,execution_session_id,DECLARED_SESSION_TO_STRATEGY_ACCOUNT_AND_PROFILE_COLUMNS,EXECUTION_SESSION_CONTROL_RECORD,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_CONTROL_ROW_NO_TRANSITION_EVENT_HISTORY,NAMED_PROFILE_AND_SESSION_KEYSET_READ,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:started_at_ms,updated_at_ms,completed_at_ms",maximumDataExecutionSessionPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,sessions.current
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,positions,data.positions,"current position quantity, mark, PnL and exposure by declared scope",REQUIRED,TRADING_SYSTEM,public.positions_v2,position_id|strategy_id|account_id|mode|venue|instrument_id|side|signed_qty|quantity|avg_px_open|avg_px_close|realized_pnl|unrealized_pnl|mark_price|mark_price_at|notional|updated_at,position_id,DECLARED_POSITION_TO_STRATEGY_ACCOUNT_AND_INSTRUMENT_COLUMNS,CANONICAL_POSITION_CURRENT_STATE,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_POSITION_VERSION_HISTORY,NAMED_PROFILE_AND_RESOURCE_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_VALUES_REQUIRE_EXPLICIT_CURRENCY_AND_MARK_LINEAGE,"E4_UTC_EPOCH_MS:opened_at_ms,closed_at_ms,updated_at_ms,mark_price_at_ms",maximumDataPositionPageV1,false,E2_CURRENT_STATE_ONLY_AND_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_MARK_PROVENANCE_REQUIRED,trading_system_read_path_owner,deployments.positions
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,reconciliation,data.reconciliation_findings,current reconciliation finding lifecycle and severity,REQUIRED,TRADING_SYSTEM,public.reconciliation_findings,finding_id|account_id|strategy_id|execution_session_id|mode|venue|finding_type|severity|status|created_at|resolved_at,finding_id,DECLARED_FINDING_TO_ACCOUNT_STRATEGY_AND_SESSION_COLUMNS,OPERATIONAL_AUDIT,MUTABLE_FINDING_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_LIFECYCLE_WITHOUT_IMMUTABLE_ACK_EVIDENCE,NAMED_PROFILE_AND_FINDING_KEYSET_READ,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:created_at_ms,resolved_at_ms",maximumDataReconciliationFindingPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_ACK_EVIDENCE_REQUIRED,trading_system_read_path_owner,reconciliation.current
EXECUTION_SANDBOX_CERTIFICATION_SCREEN,source_health,source_health,"bounded source freshness, completeness and read lineage for this screen",REQUIRED,PORTAL_EDGE,manager-v2.envelope,as_of|read_at|freshness|completeness|trace_id,profile_id,DIRECT_ENVELOPE_BOUND_TO_NAMED_SCREEN_OPERATION,TRADING_SYSTEM,OBSERVATION_AT_READ_TIME,AVAILABLE_DERIVED_AT_PORTAL,CURRENT_OBSERVATION_ONLY,RETURN_SOURCE_FRESHNESS_AND_AS_OF,source_health_envelope,v1,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:as_of_ms,read_at_ms",maximumDataSourceHealthV1,true,EXISTING_SCREEN_ENVELOPE_COMPOSES_NAMED_SOURCE_STATUS,NOT_APPLICABLE,portal_execution_edge_owner,metadata.source-health
EXECUTION_WAIVERS_REGISTER_SCREEN,conditions_waivers,data.conditions_and_waivers,"Portal-owned conditions, waivers and expiry state",REQUIRED,PORTAL_CONTROL,portal-control:conditions-register,condition_id|waiver_id|status|expires_at|updated_at,condition_id_or_waiver_id,PORTAL_CONTROL_RESOURCE_IDENTITY,PORTAL_CONTROL,PORTAL_WORKFLOW_CURRENT_STATE,AVAILABLE_DIRECT,PORTAL_WORKFLOW_HISTORY_PER_CONTROL_CONTRACT,CONTROL_API_TRANSACTIONAL_READ,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:expires_at_ms,updated_at_ms",maximumDataConditionsRegisterV1,false,CURRENT_PORTAL_BFF_AVAILABLE,NOT_APPLICABLE,portal_control_owner,portal.governance
EXECUTION_WAIVERS_REGISTER_SCREEN,governance,data.governance,"Portal-owned approval, gate and review record",REQUIRED,PORTAL_CONTROL,portal-control:governance-record,approval_id|review_id|state|updated_at,approval_id_or_review_id,PORTAL_CONTROL_RESOURCE_IDENTITY,PORTAL_CONTROL,PORTAL_WORKFLOW_CURRENT_STATE,AVAILABLE_DIRECT,PORTAL_WORKFLOW_HISTORY_PER_CONTROL_CONTRACT,CONTROL_API_TRANSACTIONAL_READ,NONE,NONE,NOT_APPLICABLE,E4_UTC_EPOCH_MS:updated_at_ms,maximumDataGovernanceRecordV1,false,CURRENT_PORTAL_BFF_AVAILABLE,NOT_APPLICABLE,portal_control_owner,portal.governance
LIVE_OPERATIONS_SCREEN,accounts,data.accounts,canonical account identity and current profile binding,REQUIRED,TRADING_SYSTEM,public.accounts,account_id|trader_id|strategy_id|mode|venue|account_type|base_currency|external_account_ref|active|created_at|updated_at,account_id,ACCOUNT_ID_IS_DECLARED_ACCOUNT_SPINE,CANONICAL_ACCOUNT_ROWS,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_ACCOUNT_STATE_ONLY,NAMED_PROFILE_AND_ACCOUNT_KEYSET_READ,NONE,NONE,BASE_CURRENCY_SCOPE_ATTRIBUTE,"E4_UTC_EPOCH_MS:created_at_ms,updated_at_ms",maximumDataAccountPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_ACCOUNT_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,accounts.current
LIVE_OPERATIONS_SCREEN,deployment_summary,data.deployments,"strategy deployment identity, profile scope and current lifecycle state",REQUIRED,TRADING_SYSTEM,public.strategy_deployments,deployment_id|strategy_id|account_id|portfolio_id|mode|venue|currency|state|active|created_at|updated_at,deployment_id,DECLARED_DEPLOYMENT_TO_ACCOUNT_AND_PORTFOLIO_FOREIGN_KEYS,CANONICAL_STRATEGY_AND_DEPLOYMENT_ROWS,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_SUPERSESSION_JOURNAL,NAMED_PROFILE_SCOPED_KEYSET_READ,NONE,NONE,SCOPE_CURRENCY_NOT_MONETARY_VALUE,"E4_UTC_EPOCH_MS:created_at_ms,updated_at_ms",maximumDataDeploymentPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,deployments.positions
LIVE_OPERATIONS_SCREEN,execution_sessions,data.sessions,current execution session and cycle counters,REQUIRED,TRADING_SYSTEM,public.execution_sessions,execution_session_id|strategy_id|account_id|mode|venue|cycle_key|state|submitted_count|risk_approved_count|risk_rejected_count|sent_count|filled_count|partial_fill_count|broker_rejected_count|started_at|updated_at|completed_at,execution_session_id,DECLARED_SESSION_TO_STRATEGY_ACCOUNT_AND_PROFILE_COLUMNS,EXECUTION_SESSION_CONTROL_RECORD,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_CONTROL_ROW_NO_TRANSITION_EVENT_HISTORY,NAMED_PROFILE_AND_SESSION_KEYSET_READ,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:started_at_ms,updated_at_ms,completed_at_ms",maximumDataExecutionSessionPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,sessions.current
LIVE_OPERATIONS_SCREEN,positions,data.positions,"current position quantity, mark, PnL and exposure by declared scope",REQUIRED,TRADING_SYSTEM,public.positions_v2,position_id|strategy_id|account_id|mode|venue|instrument_id|side|signed_qty|quantity|avg_px_open|avg_px_close|realized_pnl|unrealized_pnl|mark_price|mark_price_at|notional|updated_at,position_id,DECLARED_POSITION_TO_STRATEGY_ACCOUNT_AND_INSTRUMENT_COLUMNS,CANONICAL_POSITION_CURRENT_STATE,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_POSITION_VERSION_HISTORY,NAMED_PROFILE_AND_RESOURCE_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_VALUES_REQUIRE_EXPLICIT_CURRENCY_AND_MARK_LINEAGE,"E4_UTC_EPOCH_MS:opened_at_ms,closed_at_ms,updated_at_ms,mark_price_at_ms",maximumDataPositionPageV1,false,E2_CURRENT_STATE_ONLY_AND_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_MARK_PROVENANCE_REQUIRED,trading_system_read_path_owner,deployments.positions
